administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,special_day,months,os,browser,region,traffic_type,visitor_type,weekend,revenue
0,0,0,0,14,169.917,0,0.0761905,0,0,Nov,2,2,4,2,Returning_Visitor,FALSE,TRUE
9,98.2667,3,144.5,37,1630.14,0.0195652,0.038038,0,0,Nov,3,2,7,3,Returning_Visitor,FALSE,TRUE
3,52.5,0,0,139,3674.74,0.00214286,0.0118974,17.5062,0,Nov,2,2,2,10,Returning_Visitor,FALSE,TRUE
5,172.083,0,0,21,486.147,0,0.0105,48.0137,0,Nov,2,2,4,1,Returning_Visitor,FALSE,TRUE
8,223.375,0,0,37,3152.5,0,0.0119658,13.25,0,Dec,3,2,3,2,Returning_Visitor,FALSE,TRUE
5,61.875,0,0,164,4389.89,0.00118343,0.010151,6.66424,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
12,1106.39,9,627.458,125,7444.94,0.00770124,0.022386,7.20121,0,Nov,3,2,4,2,Returning_Visitor,FALSE,TRUE
4,65.5,0,0,23,783.75,0.00769231,0.0307692,0,0,Nov,2,5,3,1,Returning_Visitor,TRUE,TRUE
0,0,0,0,72,2304.15,0.0084507,0.0203555,3.17818,0,Nov,3,2,1,2,Returning_Visitor,FALSE,TRUE
12,232.354,0,0,439,17550.6,0.00562963,0.0184377,2.62691,0,Nov,2,5,1,10,Returning_Visitor,FALSE,TRUE
6,125.25,2,89,146,3697.73,0.00810811,0.0151881,73.3587,0,Nov,2,2,1,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,21,499.75,0.00952381,0.0333333,0,0,Nov,2,4,3,10,Returning_Visitor,FALSE,TRUE
13,662.339,0,0,81,4284.42,0.00229885,0.0228228,2.64762,0,Dec,1,1,6,2,Returning_Visitor,TRUE,TRUE
1,15,0,0,15,691.833,0,0.0142857,59.6118,0,Nov,2,2,2,2,Returning_Visitor,FALSE,TRUE
4,64.4643,0,0,29,1414.59,0,0.0125,21.0543,0,Dec,2,2,1,2,Returning_Visitor,FALSE,TRUE
1,21,0,0,13,1474.5,0,0.0166667,69.4618,0,Dec,2,2,4,3,Returning_Visitor,FALSE,TRUE
6,94.1,0,0,92,4212.14,0.00833333,0.021875,6.66493,0,Nov,1,1,1,2,Returning_Visitor,TRUE,TRUE
10,229,0,0,27,760.771,0.0117647,0.0129412,41.2169,0,Nov,2,2,3,10,Returning_Visitor,FALSE,TRUE
9,250.083,2,30.5,155,4643.28,0.00207317,0.00746685,10.116,0,Nov,2,2,1,3,Returning_Visitor,FALSE,TRUE
7,268.417,0,0,41,1124.88,0,0.0119048,0,0,Nov,2,2,9,2,Returning_Visitor,FALSE,TRUE
6,101.625,0,0,140,7097.58,0.00344828,0.00995243,21.8886,0,Nov,2,2,3,13,Returning_Visitor,FALSE,TRUE
0,0,0,0,10,208,0,0.0222222,125.962,0,Dec,2,2,1,2,New_Visitor,FALSE,TRUE
11,238.776,1,9,200,7972.32,0.00261905,0.014231,21.8342,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
5,71.0833,0,0,24,1249.71,0,0.0051282,52.2849,0,Dec,2,2,3,2,New_Visitor,FALSE,TRUE
8,195,2,86,56,3408.27,0.0145161,0.027557,9.59485,0,Nov,1,2,1,2,Returning_Visitor,FALSE,TRUE
1,73,0,0,12,2156.5,0.0181818,0.0272727,68.8877,0,Nov,3,2,1,2,New_Visitor,FALSE,TRUE
15,677.191,0,0,152,3561.13,0,0.00868656,5.73161,0,Dec,2,2,6,1,Returning_Visitor,FALSE,TRUE
8,451.284,10,961.45,131,2460.32,0.00308219,0.0212493,2.32566,0,Nov,2,2,3,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,44,784.883,0,0.0047619,360.953,0,Dec,8,13,9,20,Other,FALSE,TRUE
2,62.5,0,0,17,775.333,0,0.045098,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE,TRUE
2,147.5,7,209,48,698.672,0.00448718,0.0198901,68.9136,0,Nov,3,2,7,11,Returning_Visitor,FALSE,TRUE
4,47,1,49.5,28,687.467,0.0139785,0.0273426,108.909,0,Nov,1,1,1,2,Returning_Visitor,TRUE,TRUE
2,561.5,2,31,95,4817.92,0.00749646,0.0256378,50.0912,0,Nov,1,1,5,2,Returning_Visitor,FALSE,TRUE
6,86,0,0,12,905.5,0,0.0266667,23.6394,0,Dec,4,5,1,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,37,1254.75,0.00263158,0.0101754,34.1541,0,Nov,2,2,2,7,Returning_Visitor,FALSE,TRUE
5,72.5,0,0,35,2429.81,0,0.0236842,102.492,0,Nov,2,2,2,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,8,885,0.04375,0.0375,49.7283,0,Nov,3,2,1,8,Returning_Visitor,FALSE,TRUE
5,42,0,0,232,5932.6,0.0025641,0.0148243,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
4,66.8333,0,0,125,3075.98,0.00962963,0.0222998,0,0,Nov,2,5,3,1,Returning_Visitor,FALSE,TRUE
7,190.438,0,0,60,1967.78,0.00380952,0.0154654,2.62735,0,Dec,3,2,8,10,Returning_Visitor,TRUE,TRUE
3,49.5,1,0,50,1570.36,0.00895944,0.0277664,1.81848,0,Nov,3,2,1,10,Returning_Visitor,FALSE,TRUE
2,48.5,0,0,53,2438.07,0.00535714,0.0172619,29.0448,0,Nov,2,2,1,6,Returning_Visitor,TRUE,TRUE
0,0,2,0,99,2622.6,0.022,0.0285199,0,0,Nov,3,2,2,13,Returning_Visitor,FALSE,TRUE
0,0,0,0,11,667.917,0,0.00909091,0,0,Dec,2,5,1,2,Returning_Visitor,FALSE,TRUE
2,14.75,0,0,32,839.431,0.0129032,0.0286022,13.9128,0,Nov,2,2,6,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,19,273.708,0.0210526,0.0350877,0,0,Nov,3,2,4,11,Returning_Visitor,TRUE,TRUE
2,46.5,1,64.5,91,3309.45,0.013285,0.0204762,0,0,Nov,3,2,1,13,Returning_Visitor,TRUE,TRUE
1,5,0,0,47,1480.23,0.0104167,0.0278241,15.1564,0,Nov,2,2,1,3,Returning_Visitor,TRUE,TRUE
0,0,0,0,8,332,0,0.0285714,14.1274,0,Nov,1,2,4,8,New_Visitor,TRUE,TRUE
3,99.75,0,0,31,835.583,0,0.00645161,47.4485,0,Nov,2,2,1,10,Returning_Visitor,FALSE,TRUE
0,0,0,0,13,555.503,0.0363636,0.0200957,47.992,0,Nov,4,2,4,2,New_Visitor,FALSE,TRUE
4,378.75,1,0,15,638.917,0.0105263,0.0315789,0,0,Nov,2,2,1,2,New_Visitor,FALSE,TRUE
3,135.5,0,0,30,2040.17,0,0.0227273,4.35051,0,Dec,2,2,8,2,Returning_Visitor,FALSE,TRUE
2,169.5,2,105,35,990.464,0.0108108,0.027027,14.7816,0,Nov,1,1,1,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,47,2493.99,0.0170213,0.0320567,0,0,Dec,2,4,9,1,Returning_Visitor,FALSE,TRUE
3,24.75,0,0,2,74.75,0,0.0222222,0,0,Nov,2,2,3,2,New_Visitor,FALSE,TRUE
0,0,0,0,44,1924.51,0,0.00465116,59.2126,0,Nov,2,2,3,6,Returning_Visitor,FALSE,TRUE
4,88.25,2,546.5,37,2304.5,0,0.005,14.5427,0,Nov,2,2,9,2,New_Visitor,FALSE,TRUE
20,1307.68,3,132.667,517,27009.9,0.00438522,0.0145936,8.40316,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
1,27.5,0,0,114,1403.72,0,0.000589971,255.569,0,Nov,4,5,2,8,Returning_Visitor,FALSE,TRUE
5,471.25,0,0,21,883,0,0.0106667,44.9808,0,Nov,1,1,2,8,New_Visitor,TRUE,TRUE
5,136,1,13,85,2155.65,0.00599817,0.0192252,3.92032,0,Nov,1,1,1,2,Returning_Visitor,TRUE,TRUE
1,34.5,0,0,18,3026.37,0,0.00526316,38.9265,0,Dec,1,1,3,2,Returning_Visitor,FALSE,TRUE
1,26.5,1,58.5,24,760.763,0.00615385,0.0205128,33.11,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
5,51.0417,0,0,14,837.375,0,0.0114815,0,0,Nov,1,1,2,8,New_Visitor,FALSE,TRUE
0,0,0,0,8,1066.25,0,0.0285714,9.08477,0,Nov,1,8,4,11,Returning_Visitor,TRUE,TRUE
0,0,0,0,29,873.75,0,0.0310345,0,0,Nov,2,2,5,2,Returning_Visitor,TRUE,TRUE
8,122.1,2,0,20,695.194,0.0120988,0.0588213,0,0,Nov,1,1,8,2,Returning_Visitor,TRUE,TRUE
13,210.427,9,435.45,154,6515.45,0.00867052,0.0173287,2.98241,0,Nov,3,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,100,5212.71,0.00952381,0.0257686,8.50559,0,Nov,2,2,7,2,Returning_Visitor,TRUE,TRUE
2,77.5,1,17,46,1066.57,0.00425532,0.0191489,51.0031,0,Dec,3,2,4,10,Returning_Visitor,FALSE,TRUE
3,36,2,763,9,163.5,0,0.0142857,0,0,Dec,8,2,1,2,New_Visitor,FALSE,TRUE
11,1443.1,5,205,225,9595.65,0.00455693,0.0120507,9.24229,0,Nov,2,2,4,2,Returning_Visitor,FALSE,TRUE
0,0,2,105,194,6460.19,0.00376068,0.0172844,1.79107,0,Nov,2,2,3,2,Returning_Visitor,FALSE,TRUE
2,23,0,0,39,1828.97,0.0051282,0.0200855,20.5925,0,Nov,1,1,1,2,Returning_Visitor,TRUE,TRUE
8,235.186,2,138.5,71,2512.52,0.00634921,0.0255726,0,0,Nov,3,2,1,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,32,1297.75,0,0.0075,42.6227,0,Nov,2,2,3,7,Returning_Visitor,FALSE,TRUE
6,65.4167,0,0,29,1904.54,0.00484848,0.0260606,0,0,Nov,1,1,2,8,Returning_Visitor,FALSE,TRUE
2,86.2,0,0,48,2259.74,0.00416667,0.0101389,12.2261,0,Dec,1,1,7,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,57,2716.67,0,0.00526316,0,0,Nov,2,2,2,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,10,165,0.03,0.0466667,0,0,Nov,1,1,1,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,43,898.239,0.00731707,0.0317073,8.89862,0,Nov,2,4,1,10,Returning_Visitor,FALSE,TRUE
10,163.633,1,294,80,1979.3,0.00232558,0.0242248,19.7334,0,Nov,2,1,2,2,Returning_Visitor,TRUE,TRUE
10,318.641,9,991.25,216,7761.03,0.0075429,0.0221351,1.58933,0,Nov,2,6,2,2,Returning_Visitor,TRUE,TRUE
7,78.3571,3,210.667,309,12158.2,0.00758621,0.0255322,0,0,Nov,2,2,1,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,9,436,0,0.025,68.1974,0,Dec,1,2,2,2,New_Visitor,FALSE,TRUE
0,0,1,141.5,43,3044.05,0,0.00454545,3.94042,0,Dec,2,4,1,10,Returning_Visitor,FALSE,TRUE
5,179.875,0,0,47,1011.32,0.0196078,0.0467442,3.32266,0,Nov,3,2,2,1,Returning_Visitor,FALSE,TRUE
8,111,0,0,32,1206.83,0.00526316,0.0144737,19.2762,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
5,286.464,1,29.5,64,2058.6,0.00895522,0.00954998,6.49391,0,Nov,3,2,3,10,Returning_Visitor,FALSE,TRUE
7,111,2,5,131,5396.26,0.00392857,0.0136409,7.51343,0,Nov,2,1,1,2,Returning_Visitor,FALSE,TRUE
2,48.1875,4,121.5,51,1792.81,0.00357143,0.0118689,60.0748,0,Nov,3,2,1,2,Returning_Visitor,TRUE,TRUE
5,115.375,0,0,20,473.5,0.0261111,0.0289962,14.8842,0,Dec,3,2,1,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,28,859.333,0,0.00740741,17.5063,0,Nov,4,1,6,2,New_Visitor,FALSE,TRUE
0,0,1,33.75,72,1460.91,0,0.0148511,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,84,2197.78,0.0103175,0.0147799,0,0,Nov,1,1,3,2,Returning_Visitor,FALSE,TRUE
4,26,0,0,235,10046.8,0.00767085,0.0225277,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,58,3178.5,0,0.0157895,0,0,Nov,2,2,9,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,33,1412.32,0.0121212,0.0517172,0,0,Nov,2,5,3,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,103.5,0,0.0571429,0,0,Nov,2,2,2,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,16,829.083,0,0.0125,41.6754,0,Nov,2,4,1,3,New_Visitor,FALSE,TRUE
11,631.417,5,1037.15,501,21672.2,0.00396472,0.0142925,9.13139,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
7,32.6429,3,189,224,6095.48,0.00262369,0.0164004,10.3616,0,Nov,1,2,1,2,Returning_Visitor,FALSE,TRUE
7,184.933,4,277.5,70,3993.14,0.006,0.0145397,32.0972,0,Nov,3,2,1,2,Returning_Visitor,TRUE,TRUE
4,104.25,0,0,38,1429.88,0,0.022807,4.11339,0,Nov,2,2,1,13,Returning_Visitor,FALSE,TRUE
1,9,0,0,15,688.183,0,0.0119048,43.0307,0,Dec,1,1,3,2,New_Visitor,FALSE,TRUE
9,227.6,0,0,54,1935.06,0.00655738,0.0222222,42.1973,0,Dec,1,2,1,2,Returning_Visitor,FALSE,TRUE
11,554.75,0,0,34,1466.09,0.00740741,0.0243457,10.7346,0,Nov,1,1,3,8,New_Visitor,TRUE,TRUE
8,256.5,1,0,57,1319.37,0.00677419,0.0326992,3.37306,0,Nov,3,2,3,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,27,520,0,0.0037037,0,0,Nov,8,2,3,20,New_Visitor,FALSE,TRUE
10,305.905,1,89.9545,101,6038.24,0.00190476,0.0191122,51.3608,0,Nov,2,4,3,2,Returning_Visitor,TRUE,TRUE
8,203.917,4,114.75,118,3903.17,0.00409836,0.0125202,55.0113,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
13,1230.33,7,286.083,68,3147.25,0.0136842,0.0268016,1.5978,0,Dec,1,1,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,34,1401.46,0,0.0235294,0,0,Nov,2,2,9,11,New_Visitor,FALSE,TRUE
4,45.75,0,0,18,1273.08,0,0.0318182,6.75097,0,Dec,1,1,1,1,Returning_Visitor,FALSE,TRUE
9,189.11,3,39,73,3059.01,0.0123457,0.0248971,16.7421,0,Nov,2,2,3,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,56,2749.15,0.000595238,0.0238095,0,0,Nov,2,2,1,8,Returning_Visitor,FALSE,TRUE
4,79.25,5,500.8,39,1080.88,0.0106383,0.0249645,20.065,0,Nov,2,5,1,2,Returning_Visitor,FALSE,TRUE
3,155.608,1,14,108,2942.02,0.00025974,0.0130025,7.89093,0,Dec,1,1,2,10,Returning_Visitor,FALSE,TRUE
5,175.917,0,0,12,276.25,0.0133333,0.0466667,0,0,Dec,3,2,1,3,Returning_Visitor,FALSE,TRUE
10,137.5,1,32.5,145,6165.88,0.00133333,0.0207697,0,0,Nov,2,2,6,2,Returning_Visitor,FALSE,TRUE
3,27,0,0,2,16,0,0.05,0,0,Nov,2,2,2,2,New_Visitor,TRUE,TRUE
4,46.0417,4,93.4167,75,6057.93,0.0104252,0.0196674,0,0,Nov,3,2,1,2,Returning_Visitor,FALSE,TRUE
1,5,0,0,37,2235.83,0,0.0108108,50.076,0,Nov,2,5,7,10,Returning_Visitor,FALSE,TRUE
1,6,0,0,14,1183,0,0.0047619,17.5336,0,Nov,2,2,6,10,New_Visitor,TRUE,TRUE
0,0,0,0,21,685.174,0.0285714,0.0431746,0,0,Nov,1,1,8,1,Returning_Visitor,TRUE,TRUE
1,103,0,0,20,1140.67,0,0.005,19.1811,0,Dec,3,2,3,2,New_Visitor,FALSE,TRUE
0,0,0,0,95,3208.21,0.00212766,0.0108511,5.36442,0,Nov,2,2,1,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,3,139,0,0.0666667,127.308,0,Dec,2,10,1,2,Returning_Visitor,FALSE,TRUE
6,113.25,2,19,23,2049.75,0.0222222,0.0333333,95.3547,0,Dec,1,1,2,2,Returning_Visitor,FALSE,TRUE
22,474.476,3,167.143,92,2324.82,0.0146131,0.0200724,7.93529,0,Nov,3,2,2,13,Returning_Visitor,FALSE,TRUE
10,263.358,0,0,69,3416.28,0.0120047,0.0190567,0,0,Nov,3,2,1,2,Returning_Visitor,FALSE,TRUE
4,234.167,0,0,24,1589.58,0,0.00769231,61.2041,0,Nov,2,2,2,10,Returning_Visitor,FALSE,TRUE
8,459.333,0,0,25,2408.82,0,0.00833333,81.1952,0,Nov,3,2,7,8,Returning_Visitor,TRUE,TRUE
0,0,1,9,48,1512.75,0.00408163,0.0334694,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
15,572.583,2,37.5,318,13717.4,0.00417683,0.0156428,45.1551,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
7,53.75,5,199,77,2194.49,0,0.0103414,44.1286,0,Nov,2,2,2,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,3,402,0,0.0666667,0,0,Nov,4,2,3,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,10,273.75,0.02,0.0533333,0,0,Nov,1,1,2,8,Returning_Visitor,FALSE,TRUE
0,0,0,0,15,734.25,0,0.0153846,40.4014,0,Dec,2,2,9,2,Returning_Visitor,FALSE,TRUE
8,164.625,0,0,43,1110.58,0.00208333,0.0106713,16.3559,0,Nov,2,2,3,3,Returning_Visitor,FALSE,TRUE
1,13.75,0,0,32,855.542,0.000840336,0.0270588,22.955,0,Nov,2,2,2,6,Returning_Visitor,FALSE,TRUE
6,133.333,1,398,129,4653.19,0.0156626,0.0252198,6.01756,0,Nov,3,2,1,3,Returning_Visitor,FALSE,TRUE
1,25.5,0,0,0,0,0,0.0666667,0,0,Nov,1,1,8,8,New_Visitor,FALSE,TRUE
3,42.5,0,0,54,5972.42,0.00350877,0.0105263,70.3395,0,Nov,2,6,1,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,21,1461.83,0.0210526,0.0368421,23.8232,0,Nov,2,2,1,1,Returning_Visitor,TRUE,TRUE
11,298.082,4,138.5,397,11940,0.00695967,0.00980413,9.22124,0,Nov,1,1,3,3,Returning_Visitor,TRUE,TRUE
3,182.643,3,119.375,64,2671.07,0.000275482,0.0173521,37.5965,0,Nov,2,5,6,2,Returning_Visitor,FALSE,TRUE
4,226,0,0,81,4836.49,0.00238095,0.0107143,5.3123,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
9,283.25,0,0,38,1166.17,0,0.0047619,18.6059,0,Nov,1,1,9,20,New_Visitor,FALSE,TRUE
4,390.5,0,0,27,1285.58,0,0.00689655,14.6722,0,Dec,2,2,8,2,Returning_Visitor,FALSE,TRUE
13,278.152,1,46.5,150,5575.61,0.0000727,0.0171554,1.52957,0,Dec,2,2,2,1,Returning_Visitor,FALSE,TRUE
3,33,0,0,17,386.417,0,0.01,0,0,Dec,2,2,1,2,New_Visitor,FALSE,TRUE
1,10,0,0,9,700,0,0.0111111,29.6219,0,Dec,2,2,9,10,Returning_Visitor,FALSE,TRUE
3,37.5,0,0,18,607.5,0,0.0105263,361.764,0,Nov,2,2,3,2,New_Visitor,FALSE,TRUE
10,274.25,5,247.75,61,2267.33,0.00273973,0.00534899,48.6095,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
9,65.1667,0,0,123,5969.57,0.00153846,0.0139231,10.6924,0,Nov,2,1,1,2,New_Visitor,FALSE,TRUE
6,218.667,0,0,24,1737,0.00689655,0.0151724,23.516,0,Nov,1,1,6,10,Returning_Visitor,TRUE,TRUE
0,0,0,0,113,5178.53,0.0038961,0.0301916,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,TRUE
2,57.5,0,0,16,1226,0,0.0125,143.477,0,Dec,2,2,9,2,New_Visitor,TRUE,TRUE
12,202.25,0,0,175,4877.12,0.00690608,0.0147741,0,0,Nov,2,2,4,2,Returning_Visitor,TRUE,TRUE
3,89.5,0,0,48,1572.2,0.0176871,0.0388854,20.1139,0,Nov,4,2,1,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,159,5878.94,0.00896226,0.0185698,0,0,Nov,3,2,1,2,Returning_Visitor,FALSE,TRUE
5,140.25,4,282,4,213.5,0,0.00909091,0,0,Nov,3,2,1,2,New_Visitor,FALSE,TRUE
0,0,0,0,17,1040.1,0,0.0133333,128.828,0,Dec,2,2,5,2,New_Visitor,FALSE,TRUE
3,115.5,0,0,55,1833.24,0,0.00828625,18.6168,0,Nov,2,2,6,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,30,1438,0,0.0137931,100.166,0,Nov,4,1,1,3,Returning_Visitor,FALSE,TRUE
8,269.042,3,64.5,171,6400.43,0.00696799,0.0175567,4.21336,0,Nov,1,1,1,1,Returning_Visitor,FALSE,TRUE
4,126.077,2,43.3333,34,1395.45,0.0389277,0.0423111,48.6607,0,Nov,3,2,1,10,Returning_Visitor,FALSE,TRUE
5,85.5,0,0,30,2188.26,0,0.0078125,45.5827,0,Nov,2,2,2,8,New_Visitor,TRUE,TRUE
15,241.854,1,27.5,202,10014.3,0.00403846,0.0219471,1.60683,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
2,15,0,0,19,523.25,0.0375,0.0466667,28.1896,0,Nov,3,2,1,8,Returning_Visitor,FALSE,TRUE
5,173.263,0,0,49,1465.56,0.0238495,0.0237551,20.6672,0,Nov,3,2,3,1,Returning_Visitor,FALSE,TRUE
8,103,0,0,19,2081.5,0,0.01,24.5471,0,Nov,2,2,3,2,New_Visitor,TRUE,TRUE
10,187.694,5,495.5,122,2743.21,0.000199005,0.00511436,1.48321,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,6,254.5,0,0.0333333,0,0,Nov,2,2,1,2,New_Visitor,FALSE,TRUE
2,12.625,3,95,29,1268.12,0.00833333,0.038,25.0444,0,Nov,2,2,1,10,Returning_Visitor,FALSE,TRUE
3,129,0,0,74,2378.26,0.00533333,0.0250424,4.14146,0,Nov,2,6,9,1,Returning_Visitor,FALSE,TRUE
3,21,0,0,109,2587.53,0,0.0103604,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,40,1542.35,0,0.0316667,0,0,Nov,2,2,1,2,Returning_Visitor,TRUE,TRUE
1,55.5,1,18,19,444.75,0,0.0105263,21.2113,0,Nov,2,5,1,10,New_Visitor,FALSE,TRUE
4,88,1,1174,173,6014.4,0.00953063,0.0251303,1.53932,0,Nov,3,2,1,2,Returning_Visitor,TRUE,TRUE
9,175.935,4,54.5,229,6606.78,0.00373444,0.0150202,8.89684,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
14,160.112,6,1079.83,154,7405.36,0.00492424,0.021453,8.53393,0,Nov,4,1,4,1,Returning_Visitor,FALSE,TRUE
6,63.0833,0,0,174,3486.37,0.00936416,0.0196877,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
2,96,0,0,61,1260.53,0,0.00322581,131.504,0,Nov,2,2,7,10,Returning_Visitor,TRUE,TRUE
6,71.2,0,0,101,3800.09,0.00388349,0.0240323,3.17906,0,Nov,1,1,3,1,Returning_Visitor,FALSE,TRUE
5,80.25,0,0,63,2618.68,0.0057971,0.0111111,17.6094,0,Nov,3,2,1,8,Returning_Visitor,FALSE,TRUE
0,0,0,0,30,4262.97,0,0.0133333,65.2952,0,Dec,2,10,7,1,Returning_Visitor,TRUE,TRUE
17,195.486,1,60.5,94,2267.47,0.00211161,0.00821349,4.51108,0,Nov,3,2,3,2,Returning_Visitor,FALSE,TRUE
3,22,0,0,152,4251.74,0.00394737,0.0097807,0,0,Nov,2,2,1,10,Returning_Visitor,FALSE,TRUE
0,0,3,191.333,57,1315.46,0,0.00950192,0,0,Nov,3,2,3,2,Returning_Visitor,TRUE,TRUE
1,18,0,0,62,1288.13,0.00327869,0.00907104,13.6369,0,Nov,2,10,1,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,24,1151,0,0.0125,44.2038,0,Nov,2,2,3,8,New_Visitor,TRUE,TRUE
0,0,0,0,12,115.667,0.0583333,0.0916667,0,0,Nov,2,4,4,3,Returning_Visitor,FALSE,TRUE
1,120.5,1,260.5,22,1148.17,0.00909091,0.0363636,7.51898,0,Nov,2,2,1,1,Returning_Visitor,TRUE,TRUE
5,150.444,0,0,23,659.636,0.0394636,0.0565861,0,0,Nov,3,2,1,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,9,651,0,0.0222222,68.2587,0,Nov,2,2,2,2,Returning_Visitor,FALSE,TRUE
7,201.562,1,2,95,5696.17,0.00408163,0.0233693,19.3498,0,Nov,2,4,3,10,Returning_Visitor,FALSE,TRUE
8,636,0,0,52,3374.02,0,0.0037037,108.089,0,Nov,2,2,3,13,Returning_Visitor,FALSE,TRUE
5,158.5,2,15,34,2193.38,0,0.0243243,0,0,Nov,1,1,1,2,Returning_Visitor,TRUE,TRUE
1,30.5,0,0,34,1333.17,0,0.00606061,8.75405,0,Dec,2,2,7,2,New_Visitor,FALSE,TRUE
0,0,0,0,17,315.083,0,0.0147059,0,0,Dec,2,2,3,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,65,3873.02,0.0143939,0.0199134,0,0,Nov,3,2,1,2,Returning_Visitor,TRUE,TRUE
12,225.25,1,0,129,3367.04,0.00142857,0.0184568,1.0353,0,Nov,2,4,1,10,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,2478,0.0285714,0.0571429,0,0,Nov,2,2,1,11,Returning_Visitor,TRUE,TRUE
0,0,0,0,63,1401.51,0,0.00322581,88.9549,0,Nov,1,1,1,7,Returning_Visitor,FALSE,TRUE
0,0,0,0,34,1491.78,0.0020202,0.0247934,0,0,Nov,2,2,6,11,Returning_Visitor,TRUE,TRUE
4,37.25,1,5,50,1295.01,0.000892857,0.0155952,0,0,Nov,3,2,4,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,69,2243.68,0,0.00298508,97.9922,0,Nov,2,2,2,2,Returning_Visitor,FALSE,TRUE
3,48,1,58.5,35,1698,0.00571429,0.00571429,93.5299,0,Nov,4,1,1,2,Returning_Visitor,TRUE,TRUE
1,7,4,103.75,99,3517.04,0.00718954,0.0204219,0,0,Nov,2,2,1,8,Returning_Visitor,FALSE,TRUE
1,24.9167,1,7.66667,98,3561.14,0.00816326,0.0183673,78.1978,0,Nov,2,2,1,13,Returning_Visitor,TRUE,TRUE
0,0,0,0,4,46.25,0,0.1,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
3,224,2,42,132,5098.75,0.0106326,0.0149622,2.209,0,Nov,1,2,1,2,Returning_Visitor,FALSE,TRUE
5,132,1,8.5,167,5080.23,0.000238095,0.00478564,64.8117,0,Nov,4,2,1,1,Returning_Visitor,TRUE,TRUE
13,293.579,3,26,161,3457.63,0.00614035,0.0189239,15.988,0,Nov,2,5,7,2,Returning_Visitor,TRUE,TRUE
9,88.6042,0,0,114,2997,0,0.00598994,32.5673,0,Nov,2,4,2,2,Returning_Visitor,FALSE,TRUE
3,283.375,4,590,110,5442.09,0.00540936,0.0294223,9.29401,0,Nov,2,2,4,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,62,3299.52,0,0.00953942,5.1681,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
